loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
1000.0, 36 months,18.75,36.53,D,D3,Beverly/Grant Inc.,10+ years,RENT,50000.0,Not Verified,May-2013,Fully Paid,other,safety,24.19,Apr-1996,5.0,0.0,29446.0,85.4,18.0,f,INDIVIDUAL,0.0,0.0,"PSC 8217, Box 8861
APO AA 30723"
12000.0, 36 months,13.67,408.22,B,B5,Ast Store Manager,5 years,RENT,37500.0,Source Verified,Nov-2013,Charged Off,debt_consolidation,FREE IS THE WAY 2 BE. DEBT FREE 4EVER!,26.97,Mar-2008,6.0,0.0,14676.0,88.9,7.0,f,INDIVIDUAL,0.0,0.0,"07042 Acosta Plaza Suite 985
Heatherport, DE 11650"
24525.0, 60 months,16.99,609.38,D,D3,Class A CDL Driver,4 years,MORTGAGE,54000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,Debt consolidation,12.42,Aug-2001,4.0,0.0,3922.0,44.6,7.0,w,INDIVIDUAL,2.0,0.0,"USS Martinez
FPO AA 05113"
6000.0, 36 months,12.39,200.41,C,C1,medical biller,1 year,MORTGAGE,29000.0,Source Verified,Dec-2014,Charged Off,credit_card,Credit card refinancing,24.79,Mar-1993,8.0,0.0,7084.0,86.4,13.0,f,INDIVIDUAL,2.0,0.0,"2588 Adam Cliff Suite 270
North Peter, CT 30723"
11200.0, 60 months,18.25,285.94,E,E1,Client Service Manager ,< 1 year,RENT,72000.0,Not Verified,Mar-2015,Charged Off,other,Other,13.57,Sep-2005,27.0,0.0,10900.0,55.1,47.0,w,INDIVIDUAL,0.0,0.0,"93272 Higgins Brook
Connerton, NM 22690"
24000.0, 36 months,7.62,747.88,A,A3,Sales,4 years,MORTGAGE,195000.0,Source Verified,Apr-2014,Fully Paid,credit_card,Credit card refinancing,11.26,Dec-1998,13.0,0.0,46367.0,48.1,22.0,w,INDIVIDUAL,2.0,0.0,"802 Rhonda Vista
West Kathrynville, AZ 70466"
7000.0, 36 months,12.29,233.48,C,C1,field engineer,10+ years,MORTGAGE,140000.0,Source Verified,Oct-2015,Fully Paid,vacation,Vacation,6.1,May-1997,12.0,0.0,9863.0,58.0,32.0,w,INDIVIDUAL,3.0,0.0,"5139 Blake Valleys Apt. 571
East Elizabeth, NM 05113"
12000.0, 36 months,12.99,404.27,C,C2,Bussiness Manager,10+ years,MORTGAGE,70000.0,Source Verified,Nov-2014,Fully Paid,home_improvement,Home improvement,20.71,Nov-2000,10.0,1.0,9350.0,54.4,17.0,w,INDIVIDUAL,3.0,1.0,"040 Jose Station Suite 395
Cassandrashire, MO 30723"
18000.0, 36 months,6.62,552.67,A,A2,Senior Buyer / Planner,3 years,MORTGAGE,95000.0,Not Verified,Dec-2013,Fully Paid,credit_card,Ontime payments,22.54,Aug-2000,21.0,0.0,15584.0,67.8,47.0,w,INDIVIDUAL,1.0,0.0,"986 Steven Ford
Fordfurt, MD 05113"
24000.0, 36 months,10.99,785.62,B,B2,Content Manager,2 years,MORTGAGE,70000.0,Source Verified,Feb-2014,Fully Paid,debt_consolidation,Debt consolidation,16.64,Oct-1993,20.0,0.0,27481.0,49.8,40.0,f,INDIVIDUAL,2.0,0.0,"58843 Owens Meadow Apt. 353
East Kennethville, KY 22690"
6075.0, 36 months,10.74,198.15,B,B2,,,RENT,12500.0,Verified,Jun-2012,Fully Paid,credit_card,Credit,6.43,Feb-2007,4.0,0.0,3579.0,74.5,4.0,f,INDIVIDUAL,0.0,0.0,"019 Bernard Knolls Suite 193
West Nicholasborough, ID 48052"
12350.0, 60 months,20.99,334.04,E,E4,Materials Management,8 years,RENT,42942.0,Source Verified,Jul-2014,Charged Off,debt_consolidation,Debt consolidation,31.39,Jul-2006,5.0,0.0,14487.0,96.6,9.0,w,INDIVIDUAL,0.0,0.0,"1427 Tammy Knolls
Lake Rebeccaberg, NY 11650"
4800.0, 36 months,15.8,168.29,C,C3,ACL LABORATORIES,6 years,OWN,55000.0,Not Verified,May-2013,Fully Paid,home_improvement,HOME IMPROVEMENT,11.13,Aug-2005,8.0,0.0,10341.0,55.0,15.0,w,INDIVIDUAL,0.0,0.0,"10052 Joseph Gardens
East Charleston, MS 30723"
35000.0, 60 months,13.11,798.33,B,B4,US Army,10+ years,MORTGAGE,80000.0,Verified,Jul-2012,Fully Paid,debt_consolidation,Consolidation Loan,18.63,Aug-1996,6.0,0.0,9923.0,39.2,35.0,f,INDIVIDUAL,1.0,0.0,"122 Jeffrey Burgs Suite 579
South Timothyfurt, NM 48052"
18500.0, 36 months,13.53,628.08,B,B5,foreman,7 years,RENT,107000.0,Verified,Feb-2014,Charged Off,debt_consolidation,Debt consolidation,11.08,Mar-1995,10.0,0.0,6886.0,52.6,17.0,w,INDIVIDUAL,0.0,0.0,"8628 Terry Skyway
Margaretshire, MA 70466"
3500.0, 36 months,15.31,121.87,C,C4,Supervising Inspector,6 years,MORTGAGE,120000.0,Not Verified,Apr-2014,Fully Paid,other,Other,15.26,Apr-2002,8.0,0.0,4116.0,45.2,47.0,f,INDIVIDUAL,4.0,0.0,"USS Collins
FPO AA 00813"
9450.0, 36 months,18.92,346.02,D,D4,IT Specialist,10+ years,RENT,65520.0,Source Verified,Apr-2014,Charged Off,debt_consolidation,Debt consolidation,12.88,Apr-1997,7.0,0.0,13671.0,87.1,13.0,f,INDIVIDUAL,0.0,0.0,"367 Roberta Stream
South Jennifer, KS 70466"
35000.0, 36 months,14.16,1198.94,C,C2,Hospital Account Rep,3 years,MORTGAGE,75000.0,Source Verified,Mar-2014,Fully Paid,debt_consolidation,Debt consolidation,23.2,Feb-1996,13.0,0.0,57554.0,36.6,25.0,w,INDIVIDUAL,3.0,0.0,"02336 Erin Forks
Chelseymouth, VA 05113"
16000.0, 60 months,25.89,478.01,G,G3,Office Manager,10+ years,MORTGAGE,70000.0,Source Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,27.5,Nov-2005,11.0,0.0,12466.0,70.8,21.0,f,INDIVIDUAL,1.0,0.0,"31608 Robert Cliffs
Troychester, PA 05113"
7000.0, 36 months,12.69,234.82,C,C2,waitess,8 years,RENT,32000.0,Verified,Nov-2015,Fully Paid,major_purchase,Major purchase,33.27,Feb-2007,13.0,0.0,5589.0,15.4,23.0,w,INDIVIDUAL,0.0,0.0,"383 Thomas Garden
Port Paulborough, OR 48052"
2000.0, 36 months,19.72,74.05,D,D5,Blue line,< 1 year,MORTGAGE,33000.0,Source Verified,Apr-2013,Charged Off,car,Auto loan,7.71,May-1999,7.0,0.0,8609.0,45.1,10.0,f,INDIVIDUAL,0.0,0.0,"Unit 8547 Box 3975
DPO AE 86630"
18000.0, 36 months,9.49,576.51,B,B2,installer,5 years,OWN,64000.0,Not Verified,Nov-2014,Fully Paid,credit_card,Credit card refinancing,21.19,Dec-2001,7.0,0.0,14542.0,78.6,17.0,f,INDIVIDUAL,2.0,0.0,"USNV Tucker
FPO AA 22690"
4500.0, 36 months,18.49,163.8,D,D2,,,RENT,19956.0,Verified,Dec-2012,Fully Paid,debt_consolidation,Debt consolidation,7.4,Apr-1983,4.0,0.0,3887.0,86.4,7.0,f,INDIVIDUAL,0.0,0.0,"47641 Farmer Station Suite 402
Virginiaside, NH 30723"
18000.0, 36 months,12.29,600.36,C,C1,Business Analyst ,10+ years,RENT,82000.0,Not Verified,Jul-2015,Fully Paid,credit_card,Credit card refinancing,12.02,Jun-1987,15.0,0.0,27919.0,75.5,29.0,w,INDIVIDUAL,2.0,0.0,"49844 Keith Corners Apt. 975
South Jasmine, IL 70466"
8875.0, 36 months,15.31,309.01,C,C2,"Josephine Aguda, DDS",2 years,RENT,26000.0,Not Verified,Mar-2013,Fully Paid,debt_consolidation,LendingClub,11.45,Jun-2004,8.0,0.0,4792.0,56.4,12.0,f,INDIVIDUAL,0.0,0.0,"755 Julie Ways
Maryview, VA 70466"
35000.0, 60 months,20.99,946.68,E,E4,Senior Mortgage Consultant,2 years,MORTGAGE,250000.0,Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,10.33,Jan-1998,21.0,0.0,38607.0,57.8,47.0,w,INDIVIDUAL,4.0,0.0,"881 Donald Trail
East Margaretton, UT 05113"
3500.0, 36 months,11.99,116.24,B,B3,Cath Lab Lead,8 years,OWN,90000.0,Verified,Dec-2013,Fully Paid,home_improvement,Home improvement,16.28,May-2001,17.0,0.0,35091.0,68.1,23.0,w,INDIVIDUAL,2.0,0.0,"5515 Thomas Spring
West Robertberg, TX 22690"
20000.0, 36 months,7.9,625.81,A,A4,International Paper ,10+ years,MORTGAGE,55000.0,Verified,Jul-2013,Fully Paid,credit_card,Get Rid of Credit Card Debt,11.39,Sep-2001,4.0,0.0,20011.0,72.8,18.0,f,INDIVIDUAL,2.0,0.0,"00491 Lopez Rest Apt. 077
Paynestad, NE 00813"
34000.0, 36 months,8.9,1079.61,A,A5,Manager,10+ years,MORTGAGE,75000.0,Source Verified,Mar-2014,Fully Paid,credit_card,Credit card refinancing,12.42,Apr-1998,15.0,0.0,37083.0,25.9,31.0,f,INDIVIDUAL,3.0,0.0,"10417 Kayla Passage
East Brittneychester, UT 22690"
12250.0, 60 months,15.31,293.43,C,C2,usaa,< 1 year,MORTGAGE,35000.0,Verified,Apr-2013,Fully Paid,debt_consolidation,debt cons,20.43,Apr-1998,11.0,0.0,19858.0,47.9,18.0,f,INDIVIDUAL,1.0,0.0,"873 William Fork Apt. 517
Stephanieville, ID 00813"
16000.0, 36 months,7.9,500.65,A,A4,Sprint Nextel,10+ years,MORTGAGE,60000.0,Verified,Sep-2012,Fully Paid,home_improvement,Home Improvement 2012,19.26,Feb-1999,16.0,0.0,22806.0,29.6,36.0,f,INDIVIDUAL,2.0,0.0,"6344 Denise Road
Lake Michaeltown, NH 05113"
7200.0, 36 months,6.03,219.14,A,A1,Respiratory therapist,9 years,MORTGAGE,70000.0,Not Verified,Feb-2015,Fully Paid,debt_consolidation,Debt consolidation,14.95,Jul-2002,17.0,0.0,4463.0,21.0,50.0,w,INDIVIDUAL,4.0,0.0,"38916 Jeffrey Crossing
Mirandahaven, IL 30723"
11800.0, 36 months,18.49,429.51,D,D2,,3 years,OWN,39000.0,Verified,May-2013,Charged Off,small_business,Business,15.32,Apr-1989,17.0,1.0,20415.0,59.5,34.0,w,INDIVIDUAL,2.0,1.0,"678 Christopher Shoal
West James, LA 70466"
30000.0, 36 months,10.99,982.02,B,B3,Driver,10+ years,MORTGAGE,90000.0,Verified,Aug-2014,Charged Off,credit_card,Credit card refinancing,8.01,Aug-1998,7.0,0.0,27577.0,89.5,24.0,f,INDIVIDUAL,7.0,0.0,"USS Jones
FPO AE 93700"
8000.0, 36 months,7.62,249.3,A,A3,CT Technologist ,8 years,MORTGAGE,80000.0,Not Verified,Dec-2013,Fully Paid,debt_consolidation,Consolidation Loan,15.62,Sep-2000,5.0,0.0,3368.0,28.3,27.0,f,INDIVIDUAL,3.0,0.0,"5617 James Squares
Lake Justin, KS 70466"
3500.0, 36 months,10.99,114.57,B,B4,Graphic Designer,1 year,RENT,45000.0,Verified,Aug-2016,Fully Paid,debt_consolidation,Debt consolidation,29.95,Feb-2003,21.0,0.0,3822.0,39.0,26.0,w,INDIVIDUAL,0.0,0.0,"8826 Burgess Rapids
Anthonymouth, MA 70466"
18700.0, 36 months,15.61,653.85,D,D1,Medicaid consultant ,< 1 year,RENT,52000.0,Verified,Jul-2015,Charged Off,debt_consolidation,Debt consolidation,28.59,May-2003,15.0,0.0,5392.0,42.8,46.0,w,INDIVIDUAL,0.0,0.0,"19357 Kenneth Plaza Suite 024
East Paul, DE 48052"
15575.0, 60 months,21.48,425.58,E,E2,Operations Manager,10+ years,MORTGAGE,108000.0,Verified,Dec-2013,Fully Paid,debt_consolidation,Debt consolidation,30.3,Aug-1993,14.0,0.0,42462.0,83.8,37.0,f,INDIVIDUAL,7.0,0.0,"49917 Schmitt Vista Suite 101
Anthonyfurt, SD 70466"
2800.0, 36 months,21.0,105.5,E,E2,latpro inc,7 years,RENT,60000.0,Not Verified,Feb-2013,Fully Paid,medical,Medical expenses,27.75,Feb-2007,11.0,0.0,15944.0,96.0,14.0,f,INDIVIDUAL,0.0,0.0,"396 Howard Track Suite 388
Jasonville, RI 30723"
14000.0, 36 months,12.29,466.95,C,C1,Private Banker,4 years,RENT,49995.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,Debt consolidation,25.35,Aug-2008,11.0,0.0,15533.0,50.1,20.0,f,INDIVIDUAL,0.0,0.0,"733 Maxwell Plains Apt. 981
New Robertborough, MA 00813"
35000.0, 36 months,13.11,1181.15,B,B4,Altercare Of Hilliard,4 years,MORTGAGE,81000.0,Verified,Dec-2012,Fully Paid,debt_consolidation,Debt eliminator,19.87,Oct-1996,17.0,0.0,16014.0,49.0,29.0,f,INDIVIDUAL,3.0,0.0,"540 Mark Expressway
Victoriafort, IA 00813"
15000.0, 36 months,14.3,514.86,C,C1,Manager,3 years,MORTGAGE,56000.0,Verified,Nov-2013,Fully Paid,debt_consolidation,Debt Consolidate,31.8,Jul-2004,9.0,1.0,13065.0,34.2,21.0,f,INDIVIDUAL,3.0,1.0,"68471 Bates Inlet Suite 357
East Nathanfort, VT 70466"
25000.0, 60 months,11.99,555.99,C,C1,Operations Program Director,10+ years,MORTGAGE,170000.0,Not Verified,Dec-2015,Fully Paid,home_improvement,Home improvement,17.52,Jun-2000,15.0,0.0,54865.0,47.9,40.0,w,INDIVIDUAL,12.0,0.0,"66624 Brandon Hills Apt. 815
Lynchborough, CO 22690"
24000.0, 36 months,8.9,762.08,A,A5,AVP & Executive PM,6 years,RENT,100000.0,Verified,Nov-2013,Fully Paid,debt_consolidation,Personal Loan,9.77,Oct-2007,15.0,0.0,25915.0,36.8,21.0,f,INDIVIDUAL,0.0,0.0,"Unit 5037 Box 5972
DPO AE 48052"
15000.0, 36 months,7.88,440.29,A,A5,St Croix Press,7 years,MORTGAGE,78000.0,Verified,Jun-2010,Fully Paid,other,debt_consolidation,9.42,Mar-1972,8.0,0.0,54334.0,14.9,24.0,f,INDIVIDUAL,,0.0,"722 Colleen Springs
Dominguezborough, MA 22690"
15000.0, 36 months,7.62,467.43,A,A3,Metropolitan Washington Airports Authori,10+ years,MORTGAGE,88000.0,Source Verified,Aug-2013,Fully Paid,credit_card,refinance,4.98,Dec-1990,5.0,0.0,13635.0,63.4,24.0,w,INDIVIDUAL,6.0,0.0,"4667 Anderson Oval Apt. 297
Morganfort, PA 29597"
16575.0, 36 months,16.29,585.11,C,C4,Pepsi Cola,8 years,RENT,40143.0,Source Verified,Feb-2013,Fully Paid,debt_consolidation,Lending Loan,20.63,Jul-2004,6.0,0.0,17361.0,99.8,10.0,f,INDIVIDUAL,1.0,0.0,"2666 Murphy Valley
New Jon, NM 00813"
14000.0, 36 months,8.9,444.55,A,A5,Collier County Public Schools,7 years,RENT,40000.0,Source Verified,May-2012,Fully Paid,credit_card,Creating a Light at the End of a Tunnel,20.28,Oct-2002,16.0,0.0,20751.0,55.8,34.0,f,INDIVIDUAL,1.0,0.0,"964 Zachary Camp Suite 845
West Colinfurt, NM 29597"
17000.0, 36 months,13.67,578.3,C,C3,Attorney,1 year,RENT,75000.0,Source Verified,Feb-2016,Fully Paid,credit_card,Credit card refinancing,28.51,Mar-1999,14.0,0.0,17250.0,96.9,30.0,w,INDIVIDUAL,0.0,0.0,"43274 Cook Plain
South Susanhaven, UT 30723"
24375.0, 36 months,16.55,863.59,D,D2,Manager,10+ years,OWN,53000.0,Verified,Feb-2015,Fully Paid,credit_card,Credit card refinancing,15.13,Jun-1991,13.0,0.0,13574.0,42.4,24.0,f,INDIVIDUAL,1.0,0.0,"20628 Soto Fall
West Kathleenmouth, SC 30723"
27575.0, 60 months,19.52,723.23,E,E2,Teacher,8 years,RENT,60000.0,Source Verified,Aug-2014,Fully Paid,debt_consolidation,Debt consolidation,32.32,Jun-1995,19.0,0.0,26224.0,56.9,34.0,w,INDIVIDUAL,1.0,0.0,"4591 Hunter Lodge Apt. 231
North Douglas, GA 70466"
3000.0, 36 months,6.62,92.12,A,A2,City of Durango Police Department,3 years,RENT,47000.0,Not Verified,Nov-2011,Fully Paid,wedding,Wedding Loan,20.04,Jun-2001,7.0,0.0,3475.0,59.9,21.0,f,INDIVIDUAL,,0.0,"4549 Jennifer Well Suite 760
Scottbury, IN 29597"
3000.0, 36 months,15.99,105.46,D,D2,,,RENT,22000.0,Verified,Feb-2015,Charged Off,debt_consolidation,Debt consolidation,37.32,Dec-2000,9.0,1.0,2551.0,31.1,17.0,f,INDIVIDUAL,0.0,1.0,"USCGC Griffin
FPO AE 86630"
9550.0, 36 months,20.2,355.89,E,E3,,,OWN,32000.0,Verified,Aug-2014,Fully Paid,debt_consolidation,Debt consolidation,28.09,Feb-1993,17.0,1.0,11565.0,45.0,35.0,w,INDIVIDUAL,1.0,1.0,"0290 Peterson Mount
Thompsontown, MN 29597"
8000.0, 36 months,15.59,279.64,D,D1,Radiologic Technologist,2 years,MORTGAGE,60000.0,Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,14.6,Dec-1999,8.0,0.0,5331.0,74.0,35.0,f,INDIVIDUAL,2.0,0.0,"9265 Lori Lights
Hensonside, AK 30723"
10300.0, 36 months,6.24,314.47,A,A2,Licensed Realtor,5 years,MORTGAGE,92039.0,Not Verified,Oct-2015,Fully Paid,debt_consolidation,Debt consolidation,18.03,Jun-1991,16.0,0.0,70800.0,38.6,36.0,w,INDIVIDUAL,2.0,0.0,"491 Adams Park Apt. 873
South Amybury, VT 22690"
16800.0, 36 months,8.9,533.46,A,A5,Marketing,10+ years,OWN,40000.0,Verified,Jan-2014,Fully Paid,credit_card,Credit Cards,14.31,Oct-1976,16.0,0.0,11850.0,21.5,34.0,w,INDIVIDUAL,0.0,0.0,"582 Harris Islands Apt. 682
Samuelshire, MD 05113"
9000.0, 36 months,13.99,307.56,C,C4,Senior Project Manager/Elec Engr,10+ years,OWN,86000.0,Source Verified,Mar-2015,Charged Off,debt_consolidation,Debt consolidation,25.38,Dec-2002,12.0,0.0,12004.0,95.3,66.0,f,INDIVIDUAL,10.0,0.0,"5325 Sergio Forks
Port Amy, MS 70466"
33425.0, 60 months,21.6,915.58,E,E3,AAA,10+ years,MORTGAGE,75000.0,Verified,Sep-2013,Fully Paid,debt_consolidation,Consolodation,29.81,Jun-1991,9.0,0.0,8900.0,85.6,34.0,f,INDIVIDUAL,5.0,0.0,"4696 Black Extension
West Dana, AZ 30723"
7000.0, 36 months,13.05,236.03,B,B5,Radisson,10+ years,MORTGAGE,53000.0,Not Verified,Jul-2013,Fully Paid,debt_consolidation,consolidate,22.87,Sep-1999,8.0,0.0,24225.0,90.4,23.0,f,INDIVIDUAL,2.0,0.0,"PSC 0915, Box 1487
APO AP 29597"
12300.0, 60 months,21.98,339.58,E,E4,"stephen c. pardys, m.d.",8 years,RENT,47000.0,Verified,Jun-2013,Fully Paid,debt_consolidation,sleep good at night,12.54,Nov-2009,12.0,0.0,7371.0,45.2,13.0,f,INDIVIDUAL,0.0,0.0,"5399 Davis Trail Suite 759
West Vincent, DC 22690"
20000.0, 36 months,11.99,664.2,B,B3,Account Executive,10+ years,RENT,55000.0,Verified,Nov-2013,Fully Paid,debt_consolidation,Debt consolidation,8.94,Mar-1987,16.0,1.0,14570.0,27.1,26.0,f,INDIVIDUAL,0.0,1.0,"09177 Antonio Knoll
North Williamtown, RI 22690"
24000.0, 60 months,17.77,606.45,D,D1,JP Morgan Chase,2 years,RENT,55000.0,Verified,Jun-2013,Charged Off,debt_consolidation,Debt consolidation,19.0,Jun-1999,10.0,0.0,29679.0,77.3,21.0,w,INDIVIDUAL,0.0,0.0,"3214 Tonya Springs
Jessicaside, ME 22690"
10000.0, 36 months,9.99,322.63,B,B3,Project Manager,2 years,RENT,91000.0,Verified,Aug-2015,Fully Paid,medical,Medical expenses,6.94,May-2004,5.0,0.0,12686.0,52.9,9.0,f,INDIVIDUAL,2.0,0.0,"3970 Johnson Gateway
Bellburgh, KY 22690"
15000.0, 36 months,7.12,463.98,A,A3,Teacher,7 years,RENT,78000.0,Not Verified,Sep-2014,Fully Paid,credit_card,Credit card refinancing,19.59,Mar-2008,9.0,0.0,11404.0,54.0,22.0,w,INDIVIDUAL,0.0,0.0,"9274 Johnson Loaf
Duncanland, LA 29597"
9250.0, 36 months,10.59,301.05,B,B2,Summit Career College,1 year,RENT,40000.0,Source Verified,Aug-2011,Charged Off,debt_consolidation,CC Debt Consolidation,22.38,Jul-2004,5.0,0.0,12507.0,68.7,10.0,f,INDIVIDUAL,,0.0,"229 Anthony Rest
East Christinabury, WY 30723"
11000.0, 36 months,7.9,344.2,A,A4,Patient Accounts Manager,9 years,MORTGAGE,58000.0,Source Verified,Nov-2013,Fully Paid,debt_consolidation,consolidation,13.37,Aug-1995,13.0,0.0,12346.0,76.2,42.0,w,INDIVIDUAL,10.0,0.0,"62873 David Curve Apt. 969
North Evanmouth, HI 05113"
30000.0, 36 months,10.99,982.02,B,B4,Advanced Devops Automation Engineer,< 1 year,MORTGAGE,140000.0,Source Verified,Aug-2015,Fully Paid,credit_card,Credit card refinancing,6.87,Oct-1992,8.0,0.0,28999.0,79.4,30.0,w,INDIVIDUAL,2.0,0.0,"39380 Soto Junction Apt. 499
Branchport, OH 70466"
5000.0, 36 months,16.29,176.51,C,C4,,6 years,OWN,47000.0,Verified,Aug-2012,Fully Paid,small_business,Business Loan,25.81,Nov-1999,11.0,0.0,18658.0,44.9,15.0,f,INDIVIDUAL,0.0,0.0,"90011 Castillo Lock
Samuelview, CA 70466"
6000.0, 36 months,10.99,196.41,B,B3,,,MORTGAGE,40000.0,Source Verified,Aug-2014,Fully Paid,debt_consolidation,Debt consolidation,9.15,Oct-1991,9.0,1.0,9694.0,50.8,27.0,f,INDIVIDUAL,4.0,1.0,"936 Briggs Garden
Alexandrafort, DE 29597"
10000.0, 36 months,9.99,322.63,B,B3,Documentation Specialisy,1 year,OWN,40000.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,Debt consolidation,22.08,Nov-2007,5.0,0.0,3510.0,24.7,12.0,f,INDIVIDUAL,0.0,0.0,"046 Guzman Avenue Apt. 085
East Anitachester, NV 29597"
13700.0, 60 months,18.92,354.79,D,D4,Loan Officer,4 years,RENT,130000.0,Verified,Mar-2014,Fully Paid,debt_consolidation,Debt consolidation,8.22,Aug-2000,7.0,1.0,2184.0,25.1,23.0,f,INDIVIDUAL,4.0,1.0,"879 Price Shore Suite 899
Port Brianna, ME 22690"
25000.0, 36 months,9.75,803.75,B,B3,Project Manager,3 years,MORTGAGE,110000.0,Not Verified,Feb-2016,Fully Paid,credit_card,Credit card refinancing,21.57,Jan-1994,10.0,0.0,17445.0,29.1,27.0,w,INDIVIDUAL,7.0,0.0,"USNV Little
FPO AA 48052"
8000.0, 36 months,20.8,300.58,E,E1,Oxford House,5 years,RENT,40000.0,Verified,Jul-2013,Fully Paid,small_business,Buisness,24.21,Jul-2000,7.0,0.0,4532.0,90.6,28.0,f,INDIVIDUAL,0.0,0.0,"USNV Odonnell
FPO AP 05113"
12000.0, 36 months,7.69,374.33,A,A4,,,MORTGAGE,85000.0,Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,17.62,Jun-1983,20.0,0.0,13903.0,31.7,38.0,f,INDIVIDUAL,1.0,0.0,"1763 Mark Spur
North Dylan, TX 30723"
6000.0, 36 months,10.99,196.41,B,B2,RN,9 years,MORTGAGE,90000.0,Verified,Nov-2013,Fully Paid,credit_card,Refinance ,17.08,Dec-1996,7.0,0.0,7208.0,97.4,13.0,w,INDIVIDUAL,0.0,0.0,"670 Tara Ramp Suite 716
Port Sharon, NV 29597"
6000.0, 36 months,8.9,190.52,A,A5,Nicolet National Bank,3 years,RENT,30499.0,Not Verified,Feb-2012,Fully Paid,credit_card,Simple Credit Card Refinance,18.88,Dec-2001,9.0,0.0,11876.0,51.4,10.0,f,INDIVIDUAL,,0.0,"45164 Maurice Ridges Suite 903
Hoodside, DE 48052"
6000.0, 36 months,12.49,200.7,B,B4,Communications,1 year,RENT,73900.0,Source Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,9.11,Jan-2004,4.0,0.0,2570.0,45.9,20.0,f,INDIVIDUAL,0.0,0.0,"8465 Bradford Row
South Kevinbury, AZ 29597"
9000.0, 36 months,12.99,303.21,B,B4,,10+ years,MORTGAGE,50000.0,Source Verified,Oct-2013,Fully Paid,debt_consolidation,cut up those credit cards,4.34,Mar-1983,5.0,1.0,5258.0,38.4,26.0,f,INDIVIDUAL,2.0,1.0,"5109 Brian Cove Suite 162
Kellyville, CO 00813"
35000.0, 60 months,23.4,994.73,E,E5,bpa,5 years,MORTGAGE,83000.0,Verified,Dec-2013,Fully Paid,debt_consolidation,credit consolidation,20.0,Apr-1998,10.0,0.0,8043.0,44.7,35.0,f,INDIVIDUAL,4.0,0.0,"18780 Bridges Neck Suite 763
Shannonchester, AZ 05113"
15450.0, 60 months,12.99,351.46,B,B4,Corporate Communications,6 years,RENT,72400.0,Verified,Oct-2013,Fully Paid,credit_card,CC payoff,11.87,Jul-1987,13.0,0.0,17181.0,22.7,25.0,f,INDIVIDUAL,0.0,0.0,"6434 Kimberly Hill Apt. 042
Lake Heather, RI 05113"
7000.0, 36 months,12.05,232.67,C,C1,CNA,10+ years,RENT,39500.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,11.36,Sep-2005,6.0,0.0,7326.0,28.8,17.0,w,INDIVIDUAL,0.0,0.0,"1254 Livingston Center
Cummingsview, SD 70466"
17000.0, 36 months,8.39,535.79,B,B1,Accountant,1 year,RENT,80000.0,Not Verified,Apr-2016,Fully Paid,credit_card,Credit card refinancing,14.75,May-2004,8.0,0.0,18923.0,45.5,19.0,w,INDIVIDUAL,0.0,0.0,"Unit 9870 Box 3918
DPO AP 22690"
4800.0, 36 months,18.99,175.93,E,E1,FSS 2,1 year,RENT,60000.0,Not Verified,Aug-2014,Fully Paid,debt_consolidation,Debt consolidation,15.0,Jul-1998,7.0,1.0,4325.0,47.0,43.0,w,INDIVIDUAL,2.0,1.0,"34812 Chen Viaduct Suite 139
Davidfort, WI 48052"
6000.0, 36 months,6.39,183.6,A,A2,FINANCE,10+ years,MORTGAGE,50000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,Debt consolidation,12.03,Feb-2003,9.0,1.0,2004.0,29.5,20.0,w,INDIVIDUAL,2.0,1.0,"7825 Elizabeth Hills
Lake Margaretview, NM 70466"
10400.0, 36 months,14.65,358.74,C,C5,,,MORTGAGE,57000.0,Verified,Mar-2015,Fully Paid,credit_card,Credit card refinancing,38.65,Nov-2004,14.0,2.0,5316.0,62.5,21.0,f,INDIVIDUAL,1.0,0.0,"0470 Brianna Lake Apt. 995
South Steven, IL 70466"
20000.0, 60 months,11.86,334.27,B,B5,LSUHSC,10+ years,OWN,53604.0,Verified,Jul-2010,Fully Paid,home_improvement,retirement dream,1.21,Dec-1995,6.0,0.0,1267.0,10.9,25.0,f,INDIVIDUAL,,0.0,"572 Foster Radial
Harrisfurt, NJ 30723"
6000.0, 36 months,10.99,196.41,B,B4,Sargent ,10+ years,MORTGAGE,65000.0,Source Verified,Jul-2016,Fully Paid,home_improvement,Home improvement,17.25,Dec-2005,8.0,0.0,29637.0,89.0,15.0,w,INDIVIDUAL,1.0,0.0,"9806 Jon Plains Suite 773
North Jamesland, MS 29597"
